Y,00:00:00:000,forestfire,0-0-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-1-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-2-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-3-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-4-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-5-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-6-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-7-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-8-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-9-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-10-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-11-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-12-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-13-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-14-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-15-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-16-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-17-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-18-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-19-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-20-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-21-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-22-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-23-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-24-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-25-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-26-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-27-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-28-0,out,forestfire,0
Y,00:00:00:000,forestfire,0-29-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-0-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-1-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-2-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-3-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-4-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-5-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-6-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-7-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-8-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-9-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-10-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-11-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-12-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-13-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-14-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-15-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-16-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-17-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-18-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-19-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-20-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-21-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-22-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-23-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-24-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-25-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-26-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-27-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-28-0,out,forestfire,0
Y,00:00:00:000,forestfire,1-29-0,out,forestfire,0
Y,00:00:00:000,forestfire,2-0-0,out,forestfire,0
