Y,00:00:00:000:0,smog,0-0-0,out,smog,0
Y,00:00:00:000:0,smog,0-1-0,out,smog,0
Y,00:00:00:000:0,smog,0-2-0,out,smog,0
Y,00:00:00:000:0,smog,0-3-0,out,smog,0
Y,00:00:00:000:0,smog,0-4-0,out,smog,0
Y,00:00:00:000:0,smog,0-5-0,out,smog,0
Y,00:00:00:000:0,smog,0-6-0,out,smog,0
Y,00:00:00:000:0,smog,0-7-0,out,smog,0
Y,00:00:00:000:0,smog,0-8-0,out,smog,0
Y,00:00:00:000:0,smog,0-9-0,out,smog,0
Y,00:00:00:000:0,smog,0-10-0,out,smog,0
Y,00:00:00:000:0,smog,0-11-0,out,smog,0
Y,00:00:00:000:0,smog,0-12-0,out,smog,0
Y,00:00:00:000:0,smog,0-13-0,out,smog,0
Y,00:00:00:000:0,smog,0-14-0,out,smog,0
Y,00:00:00:000:0,smog,0-15-0,out,smog,0
Y,00:00:00:000:0,smog,0-16-0,out,smog,0
Y,00:00:00:000:0,smog,0-17-0,out,smog,0
Y,00:00:00:000:0,smog,0-18-0,out,smog,0
Y,00:00:00:000:0,smog,0-19-0,out,smog,0
Y,00:00:00:000:0,smog,1-0-0,out,smog,0
Y,00:00:00:000:0,smog,1-1-0,out,smog,0
Y,00:00:00:000:0,smog,1-2-0,out,smog,0
Y,00:00:00:000:0,smog,1-3-0,out,smog,0
Y,00:00:00:000:0,smog,1-4-0,out,smog,0
Y,00:00:00:000:0,smog,1-5-0,out,smog,0
Y,00:00:00:000:0,smog,1-6-0,out,smog,0
Y,00:00:00:000:0,smog,1-7-0,out,smog,0
Y,00:00:00:000:0,smog,1-8-0,out,smog,0
Y,00:00:00:000:0,smog,1-9-0,out,smog,0
Y,00:00:00:000:0,smog,1-10-0,out,smog,0
Y,00:00:00:000:0,smog,1-11-0,out,smog,0
Y,00:00:00:000:0,smog,1-12-0,out,smog,0
Y,00:00:00:000:0,smog,1-13-0,out,smog,0
Y,00:00:00:000:0,smog,1-14-0,out,smog,0
Y,00:00:00:000:0,smog,1-15-0,out,smog,0
Y,00:00:00:000:0,smog,1-16-0,out,smog,0
Y,00:00:00:000:0,smog,1-17-0,out,smog,0
Y,00:00:00:000:0,smog,1-18-0,out,smog,0
Y,00:00:00:000:0,smog,1-19-0,out,smog,0
Y,00:00:00:000:0,smog,2-0-0,out,smog,0
Y,00:00:00:000:0,smog,2-1-0,out,smog,0
Y,00:00:00:000:0,smog,2-2-0,out,smog,0
Y,00:00:00:000:0,smog,2-3-0,out,smog,0
Y,00:00:00:000:0,smog,2-4-0,out,smog,0
Y,00:00:00:000:0,smog,2-5-0,out,smog,0
Y,00:00:00:000:0,smog,2-6-0,out,smog,0
Y,00:00:00:000:0,smog,2-7-0,out,smog,0
Y,00:00:00:000:0,smog,2-8-0,out,smog,0
Y,00:00:00:000:0,smog,2-9-0,out,smog,0
Y,00:00:00:000:0,smog,2-10-0,out,smog,0
Y,00:00:00:000:0,smog,2-11-0,out,smog,0
Y,00:00:00:000:0,smog,2-12-0,out,smog,0
Y,00:00:00:000:0,smog,2-13-0,out,smog,0
Y,00:00:00:000:0,smog,2-14-0,out,smog,0
Y,00:00:00:000:0,smog,2-15-0,out,smog,0
Y,00:00:00:000:0,smog,2-16-0,out,smog,0
Y,00:00:00:000:0,smog,2-17-0,out,smog,0
Y,00:00:00:000:0,smog,2-18-0,out,smog,0
Y,00:00:00:000:0,smog,2-19-0,out,smog,0
Y,00:00:00:000:0,smog,3-0-0,out,smog,0
Y,00:00:00:000:0,smog,3-1-0,out,smog,0
Y,00:00:00:000:0,smog,3-2-0,out,smog,0
Y,00:00:00:000:0,smog,3-3-0,out,smog,0
Y,00:00:00:000:0,smog,3-4-0,out,smog,0
Y,00:00:00:000:0,smog,3-5-0,out,smog,0
Y,00:00:00:000:0,smog,3-6-0,out,smog,0
Y,00:00:00:000:0,smog,3-7-0,out,smog,0
Y,00:00:00:000:0,smog,3-8-0,out,smog,0
Y,00:00:00:000:0,smog,3-9-0,out,smog,0
Y,00:00:00:000:0,smog,3-10-0,out,smog,0
Y,00:00:00:000:0,smog,3-11-0,out,smog,0
Y,00:00:00:000:0,smog,3-12-0,out,smog,0
Y,00:00:00:000:0,smog,3-13-0,out,smog,0
Y,00:00:00:000:0,smog,3-14-0,out,smog,0
Y,00:00:00:000:0,smog,3-15-0,out,smog,0
Y,00:00:00:000:0,smog,3-16-0,out,smog,0
Y,00:00:00:000:0,smog,3-17-0,out,smog,0
Y,00:00:00:000:0,smog,3-18-0,out,smog,0
Y,00:00:00:000:0,smog,3-19-0,out,smog,0
Y,00:00:00:000:0,smog,4-0-0,out,smog,0
Y,00:00:00:000:0,smog,4-1-0,out,smog,0
Y,00:00:00:000:0,smog,4-2-0,out,smog,0
Y,00:00:00:000:0,smog,4-3-0,out,smog,0
Y,00:00:00:000:0,smog,4-4-0,out,smog,0
Y,00:00:00:000:0,smog,4-5-0,out,smog,0
Y,00:00:00:000:0,smog,4-6-0,out,smog,0
Y,00:00:00:000:0,smog,4-7-0,out,smog,0
Y,00:00:00:000:0,smog,4-8-0,out,smog,0
Y,00:00:00:000:0,smog,4-9-0,out,smog,0
Y,00:00:00:000:0,smog,4-10-0,out,smog,0
Y,00:00:00:000:0,smog,4-11-0,out,smog,0
Y,00:00:00:000:0,smog,4-12-0,out,smog,0
Y,00:00:00:000:0,smog,4-13-0,out,smog,0
Y,00:00:00:000:0,smog,4-14-0,out,smog,0
Y,00:00:00:000:0,smog,4-15-0,out,smog,0
Y,00:00:00:000:0,smog,4-16-0,out,smog,0
Y,00:00:00:000:0,smog,4-17-0,out,smog,0
Y,00:00:00:000:0,smog,4-18-0,out,smog,0
Y,00:00:00:000:0,smog,4-19-0,out,smog,0
Y,00:00:00:000:0,smog,5-0-0,out,smog,0
Y,00:00:00:000:0,smog,5-1-0,out,smog,0
Y,00:00:00:000:0,smog,5-2-0,out,smog,0
Y,00:00:00:000:0,smog,5-3-0,out,smog,0
Y,00:00:00:000:0,smog,5-4-0,out,smog,0
