X,263:00:00:000,top,in_type,wm,2
X,263:00:00:000,wm,in_field,que_wm,1
X,263:00:00:000,wm,in_surface,que_wm,100
X,263:00:00:000,wm,in_type,que_wm,2
Y,263:00:00:000,que_wm,out_id,wm,15
Y,263:00:00:000,que_wm,out_surface,wm,100
Y,263:00:00:000,que_wm,out_type,wm,2
X,263:00:00:000,wm,in_id,irrigator,15
X,263:00:00:000,wm,in_surface,irrigator,100
X,263:00:00:000,wm,in_type,irrigator,2
Y,268:00:00:000,irrigator,out_id,wm,15
X,268:00:00:000,wm,in_done,que_wm,15
Y,268:00:00:000,que_wm,out_field_1,wm,15
Y,268:00:00:000,wm,out_field_1,top,15
X,268:00:00:000,top,in_done,f1,15
Y,292:00:00:000,f1,out_water_field,top,1
Y,292:00:00:000,f1,out_water_surface,top,100
Y,292:00:00:000,f1,out_water_type,top,2
X,292:00:00:000,top,in_field,wm,1
X,292:00:00:000,top,in_surface,wm,100
X,292:00:00:000,top,in_type,wm,2
X,292:00:00:000,wm,in_field,que_wm,1
X,292:00:00:000,wm,in_surface,que_wm,100
X,292:00:00:000,wm,in_type,que_wm,2
Y,292:00:00:000,que_wm,out_id,wm,16
Y,292:00:00:000,que_wm,out_surface,wm,100
Y,292:00:00:000,que_wm,out_type,wm,2
X,292:00:00:000,wm,in_id,irrigator,16
X,292:00:00:000,wm,in_surface,irrigator,100
X,292:00:00:000,wm,in_type,irrigator,2
Y,297:00:00:000,irrigator,out_id,wm,16
X,297:00:00:000,wm,in_done,que_wm,16
Y,297:00:00:000,que_wm,out_field_1,wm,16
Y,297:00:00:000,wm,out_field_1,top,16
X,297:00:00:000,top,in_done,f1,16
Y,306:00:00:000,f2,out_water_field,top,2
Y,306:00:00:000,f2,out_water_surface,top,200
Y,306:00:00:000,f2,out_water_type,top,3
X,306:00:00:000,top,in_field,wm,2
X,306:00:00:000,top,in_surface,wm,200
X,306:00:00:000,top,in_type,wm,3
X,306:00:00:000,wm,in_field,que_wm,2
X,306:00:00:000,wm,in_surface,que_wm,200
X,306:00:00:000,wm,in_type,que_wm,3
Y,306:00:00:000,que_wm,out_id,wm,17
Y,306:00:00:000,que_wm,out_surface,wm,200
Y,306:00:00:000,que_wm,out_type,wm,3
X,306:00:00:000,wm,in_id,irrigator,17
X,306:00:00:000,wm,in_surface,irrigator,200
X,306:00:00:000,wm,in_type,irrigator,3
Y,309:00:00:000,f3,out_water_field,top,3
Y,309:00:00:000,f3,out_water_surface,top,300
Y,309:00:00:000,f3,out_water_type,top,1
X,309:00:00:000,top,in_field,wm,3
X,309:00:00:000,top,in_surface,wm,300
X,309:00:00:000,top,in_type,wm,1
X,309:00:00:000,wm,in_field,que_wm,3
X,309:00:00:000,wm,in_surface,que_wm,300
X,309:00:00:000,wm,in_type,que_wm,1
Y,316:00:00:000,irrigator,out_id,wm,17
X,316:00:00:000,wm,in_done,que_wm,17
Y,316:00:00:000,que_wm,out_field_2,wm,17
Y,316:00:00:000,que_wm,out_id,wm,18
Y,316:00:00:000,que_wm,out_surface,wm,300
Y,316:00:00:000,que_wm,out_type,wm,1
Y,316:00:00:000,wm,out_field_2,top,17
X,316:00:00:000,wm,in_id,irrigator,18
X,316:00:00:000,wm,in_surface,irrigator,300
X,316:00:00:000,wm,in_type,irrigator,1
X,316:00:00:000,top,in_done,f2,17
Y,321:00:00:000,f1,out_water_field,top,1
Y,321:00:00:000,f1,out_water_surface,top,100
Y,321:00:00:000,f1,out_water_type,top,2
X,321:00:00:000,top,in_field,wm,1
X,321:00:00:000,top,in_surface,wm,100
X,321:00:00:000,top,in_type,wm,2
X,321:00:00:000,wm,in_field,que_wm,1
X,321:00:00:000,wm,in_surface,que_wm,100
X,321:00:00:000,wm,in_type,que_wm,2
Y,331:00:00:000,irrigator,out_id,wm,18
X,331:00:00:000,wm,in_done,que_wm,18
Y,331:00:00:000,que_wm,out_field_3,wm,18
Y,331:00:00:000,que_wm,out_id,wm,19
Y,331:00:00:000,que_wm,out_surface,wm,100
Y,331:00:00:000,que_wm,out_type,wm,2
Y,331:00:00:000,wm,out_field_3,top,18
X,331:00:00:000,wm,in_id,irrigator,19
X,331:00:00:000,wm,in_surface,irrigator,100
X,331:00:00:000,wm,in_type,irrigator,2
X,331:00:00:000,top,in_done,f3,18
Y,336:00:00:000,irrigator,out_id,wm,19
X,336:00:00:000,wm,in_done,que_wm,19
Y,336:00:00:000,que_wm,out_field_1,wm,19
Y,336:00:00:000,wm,out_field_1,top,19
X,336:00:00:000,top,in_done,f1,19
Y,360:00:00:000,f1,out_water_field,top,1
Y,360:00:00:000,f1,out_water_surface,top,100
Y,360:00:00:000,f1,out_water_type,top,2
X,360:00:00:000,top,in_field,wm,1
X,360:00:00:000,top,in_surface,wm,100
X,360:00:00:000,top,in_type,wm,2
X,360:00:00:000,wm,in_field,que_wm,1
X,360:00:00:000,wm,in_surface,que_wm,100
X,360:00:00:000,wm,in_type,que_wm,2
Y,360:00:00:000,que_wm,out_id,wm,20
Y,360:00:00:000,que_wm,out_surface,wm,100
Y,360:00:00:000,que_wm,out_type,wm,2
X,360:00:00:000,wm,in_id,irrigator,20
X,360:00:00:000,wm,in_surface,irrigator,100
X,360:00:00:000,wm,in_type,irrigator,2
Y,365:00:00:000,irrigator,out_id,wm,20
X,365:00:00:000,wm,in_done,que_wm,20
Y,365:00:00:000,que_wm,out_field_1,wm,20
Y,365:00:00:000,wm,out_field_1,top,20
X,365:00:00:000,top,in_done,f1,20
Y,379:00:00:000,f3,out_water_field,top,3
Y,379:00:00:000,f3,out_water_surface,top,300
Y,379:00:00:000,f3,out_water_type,top,1
X,379:00:00:000,top,in_field,wm,3
X,379:00:00:000,top,in_surface,wm,300
X,379:00:00:000,top,in_type,wm,1
X,379:00:00:000,wm,in_field,que_wm,3
X,379:00:00:000,wm,in_surface,que_wm,300
X,379:00:00:000,wm,in_type,que_wm,1
Y,379:00:00:000,que_wm,out_id,wm,21
Y,379:00:00:000,que_wm,out_surface,wm,300
Y,379:00:00:000,que_wm,out_type,wm,1
X,379:00:00:000,wm,in_id,irrigator,21
X,379:00:00:000,wm,in_surface,irrigator,300
X,379:00:00:000,wm,in_type,irrigator,1
Y,388:00:00:000,f2,out_water_field,top,2
Y,388:00:00:000,f2,out_water_surface,top,200
Y,388:00:00:000,f2,out_water_type,top,3
X,388:00:00:000,top,in_field,wm,2
X,388:00:00:000,top,in_surface,wm,200
X,388:00:00:000,top,in_type,wm,3
X,388:00:00:000,wm,in_field,que_wm,2
X,388:00:00:000,wm,in_surface,que_wm,200
X,388:00:00:000,wm,in_type,que_wm,3
Y,389:00:00:000,f1,out_water_field,top,1
Y,389:00:00:000,f1,out_water_surface,top,100
Y,389:00:00:000,f1,out_water_type,top,2
X,389:00:00:000,top,in_field,wm,1
X,389:00:00:000,top,in_surface,wm,100
X,389:00:00:000,top,in_type,wm,2
X,389:00:00:000,wm,in_field,que_wm,1
X,389:00:00:000,wm,in_surface,que_wm,100
X,389:00:00:000,wm,in_type,que_wm,2
Y,394:00:00:000,irrigator,out_id,wm,21
X,394:00:00:000,wm,in_done,que_wm,21
Y,394:00:00:000,que_wm,out_field_3,wm,21
Y,394:00:00:000,que_wm,out_id,wm,22
Y,394:00:00:000,que_wm,out_surface,wm,200
Y,394:00:00:000,que_wm,out_type,wm,3
Y,394:00:00:000,wm,out_field_3,top,21
X,394:00:00:000,wm,in_id,irrigator,22
X,394:00:00:000,wm,in_surface,irrigator,200
X,394:00:00:000,wm,in_type,irrigator,3
X,394:00:00:000,top,in_done,f3,21
Y,404:00:00:000,irrigator,out_id,wm,22
X,404:00:00:000,wm,in_done,que_wm,22
Y,404:00:00:000,que_wm,out_field_2,wm,22
Y,404:00:00:000,que_wm,out_id,wm,23
Y,404:00:00:000,que_wm,out_surface,wm,100
Y,404:00:00:000,que_wm,out_type,wm,2
Y,404:00:00:000,wm,out_field_2,top,22
X,404:00:00:000,wm,in_id,irrigator,23
X,404:00:00:000,wm,in_surface,irrigator,100
X,404:00:00:000,wm,in_type,irrigator,2
X,404:00:00:000,top,in_done,f2,22
Y,409:00:00:000,irrigator,out_id,wm,23
X,409:00:00:000,wm,in_done,que_wm,23
Y,409:00:00:000,que_wm,out_field_1,wm,23
Y,409:00:00:000,wm,out_field_1,top,23
X,409:00:00:000,top,in_done,f1,23
Y,433:00:00:000,f1,out_water_field,top,1
Y,433:00:00:000,f1,out_water_surface,top,100
Y,433:00:00:000,f1,out_water_type,top,2
X,433:00:00:000,top,in_field,wm,1
X,433:00:00:000,top,in_surface,wm,100
X,433:00:00:000,top,in_type,wm,2
X,433:00:00:000,wm,in_field,que_wm,1
X,433:00:00:000,wm,in_surface,que_wm,100
X,433:00:00:000,wm,in_type,que_wm,2
Y,433:00:00:000,que_wm,out_id,wm,24
Y,433:00:00:000,que_wm,out_surface,wm,100
Y,433:00:00:000,que_wm,out_type,wm,2
X,433:00:00:000,wm,in_id,irrigator,24
X,433:00:00:000,wm,in_surface,irrigator,100
X,433:00:00:000,wm,in_type,irrigator,2
Y,438:00:00:000,irrigator,out_id,wm,24
X,438:00:00:000,wm,in_done,que_wm,24
Y,438:00:00:000,que_wm,out_field_1,wm,24
Y,438:00:00:000,wm,out_field_1,top,24
X,438:00:00:000,top,in_done,f1,24
Y,442:00:00:000,f3,out_water_field,top,3
Y,442:00:00:000,f3,out_water_surface,top,300
Y,442:00:00:000,f3,out_water_type,top,1
X,442:00:00:000,top,in_field,wm,3
X,442:00:00:000,top,in_surface,wm,300
X,442:00:00:000,top,in_type,wm,1
X,442:00:00:000,wm,in_field,que_wm,3
X,442:00:00:000,wm,in_surface,que_wm,300
X,442:00:00:000,wm,in_type,que_wm,1
Y,442:00:00:000,que_wm,out_id,wm,25
Y,442:00:00:000,que_wm,out_surface,wm,300
Y,442:00:00:000,que_wm,out_type,wm,1
X,442:00:00:000,wm,in_id,irrigator,25
X,442:00:00:000,wm,in_surface,irrigator,300
X,442:00:00:000,wm,in_type,irrigator,1
Y,457:00:00:000,irrigator,out_id,wm,25
X,457:00:00:000,wm,in_done,que_wm,25
Y,457:00:00:000,que_wm,out_field_3,wm,25
Y,457:00:00:000,wm,out_field_3,top,25
X,457:00:00:000,top,in_done,f3,25
Y,462:00:00:000,f1,out_water_field,top,1
Y,462:00:00:000,f1,out_water_surface,top,100
Y,462:00:00:000,f1,out_water_type,top,2
X,462:00:00:000,top,in_field,wm,1
X,462:00:00:000,top,in_surface,wm,100
X,462:00:00:000,top,in_type,wm,2
X,462:00:00:000,wm,in_field,que_wm,1
X,462:00:00:000,wm,in_surface,que_wm,100
X,462:00:00:000,wm,in_type,que_wm,2
Y,462:00:00:000,que_wm,out_id,wm,26
Y,462:00:00:000,que_wm,out_surface,wm,100
Y,462:00:00:000,que_wm,out_type,wm,2
X,462:00:00:000,wm,in_id,irrigator,26
X,462:00:00:000,wm,in_surface,irrigator,100
X,462:00:00:000,wm,in_type,irrigator,2
Y,467:00:00:000,irrigator,out_id,wm,26
X,467:00:00:000,wm,in_done,que_wm,26
Y,467:00:00:000,que_wm,out_field_1,wm,26
Y,467:00:00:000,wm,out_field_1,top,26
X,467:00:00:000,top,in_done,f1,26
Y,476:00:00:000,f2,out_water_field,top,2
Y,476:00:00:000,f2,out_water_surface,top,200
Y,476:00:00:000,f2,out_water_type,top,3
X,476:00:00:000,top,in_field,wm,2
