Y,00:00:00:000,,19-10,,1,
Y,00:00:00:000,,159-100,,1,
Y,00:00:00:000,,180-190,,1,
Y,00:00:00:001,population,159-99,out,1,02
Y,00:00:00:001,population,180-191,out,1,02
Y,00:00:00:007,population,159-100,out,8,02
Y,00:00:00:007,population,19-10,out,8,02
Y,00:00:00:007,population,180-190,out,8,02
Y,00:00:00:008,population,180-190,out,9,02
Y,00:00:00:008,population,160-100,out,1,02
Y,00:00:00:008,population,159-100,out,9,02
Y,00:00:00:008,population,159-99,out,8,02
Y,00:00:00:008,population,20-10,out,1,02
Y,00:00:00:008,population,19-10,out,9,02
Y,00:00:00:008,population,180-191,out,8,02
Y,00:00:00:009,population,180-189,out,1,02
Y,00:00:00:009,population,180-190,out,10,02
Y,00:00:00:009,population,180-191,out,9,02
Y,00:00:00:009,population,159-100,out,10,02
Y,00:00:00:009,population,159-99,out,9,02
Y,00:00:00:009,population,21-10,out,1,02
Y,00:00:00:009,population,19-10,out,10,02
Y,00:00:00:010,population,180-188,out,1,02
Y,00:00:00:010,population,180-190,out,11,02
Y,00:00:00:010,population,180-191,out,10,02
Y,00:00:00:010,population,159-100,out,11,02
Y,00:00:00:010,population,159-99,out,10,02
Y,00:00:00:010,population,19-10,out,11,02
Y,00:00:00:011,population,180-190,out,12,02
Y,00:00:00:011,population,180-191,out,-1,02
Y,00:00:00:011,population,159-100,out,12,02
Y,00:00:00:011,population,159-99,out,11,02
Y,00:00:00:011,population,19-10,out,-1,02
Y,00:00:00:011,population,19-9,out,1,02
Y,00:00:00:012,population,180-190,out,13,02
Y,00:00:00:012,population,159-100,out,13,02
Y,00:00:00:012,population,159-99,out,12,02
Y,00:00:00:012,population,18-9,out,1,02
Y,00:00:00:013,population,180-190,out,-1,02
Y,00:00:00:013,population,159-100,out,14,02
Y,00:00:00:013,population,159-99,out,13,02
Y,00:00:00:014,population,159-99,out,14,02
Y,00:00:00:014,population,159-100,out,15,02
Y,00:00:00:015,population,159-101,out,1,02
Y,00:00:00:015,population,159-100,out,16,02
Y,00:00:00:015,population,159-99,out,15,02
Y,00:00:00:015,population,159-98,out,1,02
Y,00:00:00:015,population,20-10,out,8,02
Y,00:00:00:015,population,160-100,out,8,02
Y,00:00:00:016,population,180-189,out,8,02
Y,00:00:00:016,population,161-100,out,1,02
Y,00:00:00:016,population,160-100,out,9,02
Y,00:00:00:016,population,159-99,out,16,02
Y,00:00:00:016,population,158-98,out,1,02
Y,00:00:00:016,population,21-10,out,8,02
Y,00:00:00:016,population,20-11,out,1,02
Y,00:00:00:016,population,20-10,out,9,02
Y,00:00:00:017,population,180-188,out,8,02
Y,00:00:00:017,population,180-189,out,9,02
Y,00:00:00:017,population,160-100,out,10,02
Y,00:00:00:017,population,21-10,out,9,02
Y,00:00:00:017,population,20-10,out,10,02
Y,00:00:00:018,population,19-9,out,8,02
Y,00:00:00:018,population,180-188,out,9,02
Y,00:00:00:018,population,180-189,out,10,02
Y,00:00:00:018,population,160-100,out,11,02
Y,00:00:00:018,population,20-10,out,-1,02
Y,00:00:00:018,population,21-9,out,1,02
Y,00:00:00:018,population,21-10,out,10,02
Y,00:00:00:018,population,21-11,out,1,02
Y,00:00:00:018,population,22-10,out,1,02
Y,00:00:00:019,population,18-9,out,8,02
Y,00:00:00:019,population,19-9,out,9,02
Y,00:00:00:019,population,180-187,out,1,02
Y,00:00:00:019,population,180-188,out,10,02
Y,00:00:00:019,population,180-189,out,11,02
Y,00:00:00:019,population,160-100,out,12,02
Y,00:00:00:019,population,21-10,out,11,02
Y,00:00:00:020,population,18-9,out,9,02
Y,00:00:00:020,population,19-9,out,-1,02
Y,00:00:00:020,population,179-187,out,1,02
Y,00:00:00:020,population,180-188,out,11,02
Y,00:00:00:020,population,181-187,out,1,02
Y,00:00:00:020,population,180-189,out,12,02
Y,00:00:00:020,population,179-189,out,1,02
Y,00:00:00:020,population,181-189,out,1,02
Y,00:00:00:020,population,160-100,out,13,02
Y,00:00:00:020,population,21-10,out,12,02
Y,00:00:00:021,population,18-9,out,10,02
Y,00:00:00:021,population,18-10,out,1,02
Y,00:00:00:021,population,180-188,out,12,02
Y,00:00:00:021,population,180-189,out,13,02
Y,00:00:00:021,population,178-189,out,1,02
Y,00:00:00:021,population,181-190,out,1,02
Y,00:00:00:021,population,182-189,out,1,02
Y,00:00:00:021,population,160-99,out,1,02
Y,00:00:00:021,population,160-100,out,14,02
Y,00:00:00:021,population,21-10,out,13,02
Y,00:00:00:022,population,159-101,out,8,02
Y,00:00:00:022,population,159-98,out,8,02
Y,00:00:00:022,population,21-10,out,14,02
Y,00:00:00:022,population,18-9,out,11,02
Y,00:00:00:022,population,18-8,out,1,02
Y,00:00:00:022,population,179-188,out,1,02
Y,00:00:00:022,population,180-188,out,13,02
Y,00:00:00:022,population,180-189,out,14,02
Y,00:00:00:022,population,160-100,out,15,02
Y,00:00:00:023,population,160-100,out,16,02
Y,00:00:00:023,population,159-101,out,9,02
Y,00:00:00:023,population,159-98,out,9,02
Y,00:00:00:023,population,158-98,out,8,02
Y,00:00:00:023,population,21-10,out,15,02
Y,00:00:00:023,population,20-11,out,8,02
Y,00:00:00:023,population,18-9,out,12,02
Y,00:00:00:023,population,18-7,out,1,02
Y,00:00:00:023,population,180-188,out,14,02
Y,00:00:00:023,population,180-189,out,15,02
Y,00:00:00:023,population,161-100,out,8,02
Y,00:00:00:024,population,161-100,out,-1,02
Y,00:00:00:024,population,159-101,out,10,02
Y,00:00:00:024,population,159-98,out,10,02
Y,00:00:00:024,population,158-99,out,1,02
Y,00:00:00:024,population,158-98,out,-1,02
Y,00:00:00:024,population,21-10,out,16,02
Y,00:00:00:024,population,20-11,out,9,02
Y,00:00:00:024,population,18-9,out,13,02
Y,00:00:00:024,population,180-188,out,15,02
Y,00:00:00:024,population,180-189,out,16,02
Y,00:00:00:024,population,181-188,out,1,02
Y,00:00:00:025,population,159-101,out,-1,02
Y,00:00:00:025,population,160-101,out,1,02
Y,00:00:00:025,population,159-98,out,11,02
Y,00:00:00:025,population,22-10,out,8,02
Y,00:00:00:025,population,21-11,out,8,02
Y,00:00:00:025,population,21-9,out,8,02
Y,00:00:00:025,population,20-11,out,10,02
Y,00:00:00:025,population,18-9,out,14,02
Y,00:00:00:025,population,180-188,out,16,02
Y,00:00:00:026,population,159-98,out,12,02
Y,00:00:00:026,population,22-10,out,9,02
Y,00:00:00:026,population,21-11,out,9,02
Y,00:00:00:026,population,21-9,out,9,02
Y,00:00:00:026,population,20-11,out,-1,02
Y,00:00:00:026,population,18-9,out,15,02
Y,00:00:00:026,population,180-187,out,8,02
Y,00:00:00:027,population,181-189,out,8,02
Y,00:00:00:027,population,181-187,out,8,02
Y,00:00:00:027,population,180-187,out,9,02
Y,00:00:00:027,population,179-189,out,8,02
