X,183:00:00:000,wm,wm,in_id,10,irrigator
X,183:00:00:000,wm,wm,in_surface,300,irrigator
X,183:00:00:000,wm,wm,in_type,1,irrigator
Y,194:00:00:000,f1,f1,out_water_field,1,top
Y,194:00:00:000,f1,f1,out_water_surface,100,top
Y,194:00:00:000,f1,f1,out_water_type,2,top
X,194:00:00:000,top,top,in_field,1,wm
X,194:00:00:000,top,top,in_surface,100,wm
X,194:00:00:000,top,top,in_type,2,wm
X,194:00:00:000,wm,wm,in_field,1,que_wm
X,194:00:00:000,wm,wm,in_surface,100,que_wm
X,194:00:00:000,wm,wm,in_type,2,que_wm
Y,198:00:00:000,irrigator,irrigator,out_id,10,wm
X,198:00:00:000,wm,wm,in_done,10,que_wm
Y,198:00:00:000,que_wm,que_wm,out_field_3,10,wm
Y,198:00:00:000,que_wm,que_wm,out_id,11,wm
Y,198:00:00:000,que_wm,que_wm,out_surface,100,wm
Y,198:00:00:000,que_wm,que_wm,out_type,2,wm
Y,198:00:00:000,wm,wm,out_field_3,10,top
X,198:00:00:000,wm,wm,in_id,11,irrigator
X,198:00:00:000,wm,wm,in_surface,100,irrigator
X,198:00:00:000,wm,wm,in_type,2,irrigator
X,198:00:00:000,top,top,in_done,10,f3
Y,203:00:00:000,irrigator,irrigator,out_id,11,wm
X,203:00:00:000,wm,wm,in_done,11,que_wm
Y,203:00:00:000,que_wm,que_wm,out_field_1,11,wm
Y,203:00:00:000,wm,wm,out_field_1,11,top
X,203:00:00:000,top,top,in_done,11,f1
Y,224:00:00:000,f2,f2,out_water_field,2,top
Y,224:00:00:000,f2,f2,out_water_surface,200,top
Y,224:00:00:000,f2,f2,out_water_type,3,top
X,224:00:00:000,top,top,in_field,2,wm
X,224:00:00:000,top,top,in_surface,200,wm
X,224:00:00:000,top,top,in_type,3,wm
X,224:00:00:000,wm,wm,in_field,2,que_wm
X,224:00:00:000,wm,wm,in_surface,200,que_wm
X,224:00:00:000,wm,wm,in_type,3,que_wm
Y,224:00:00:000,que_wm,que_wm,out_id,12,wm
Y,224:00:00:000,que_wm,que_wm,out_surface,200,wm
Y,224:00:00:000,que_wm,que_wm,out_type,3,wm
X,224:00:00:000,wm,wm,in_id,12,irrigator
